0.9707 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
20.8690 	WARNING 	User requested fullscreen with size [2560 1440], but screen is actually [1680, 1050]. Using actual size
21.8222 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color='black', colorSpace='named', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x133153978>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x133ca4630>, multiSample=False, name='window1', numSamples=2, pos=[420.0, 262.5], screen=0, size=array([3360, 2100]), stencilBits=0, stereo=False, units='norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
21.8222 	EXP 	window1: recordFrameIntervals = False
21.9885 	EXP 	window1: recordFrameIntervals = True
22.1725 	EXP 	window1: recordFrameIntervals = False
22.3327 	EXP 	Created instr1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instr1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
22.3677 	EXP 	Created word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='word', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
22.3993 	EXP 	Created feedback_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='feedback_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
22.4127 	EXP 	Created instrText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='instrText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
22.4434 	EXP 	Created word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='word', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
22.4890 	EXP 	Created thanksText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='thanksText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
22.5142 	EXP 	instr1: autoDraw = True
32.8660 	EXP 	Imported trialTypes.xlsx as conditions, 12 conditions, 4 params
32.8663 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
32.8666 	EXP 	New trial (rep=0, index=0): OrderedDict([('text', 'green'), ('letterColor', 'blue'), ('corrAns', 'right'), ('congruent', 'incong')])
32.8754 	DATA 	Keypress: space
32.8909 	EXP 	instr1: autoDraw = False
32.8909 	EXP 	word: color = 'blue (named)'
32.8909 	EXP 	word: text = 'green'
33.3709 	EXP 	word: autoDraw = True
34.3203 	DATA 	Keypress: right
34.3401 	EXP 	word: autoDraw = False
34.3401 	EXP 	feedback_2: text = 'Correct! RT=0.929'
34.3401 	EXP 	feedback_2: autoDraw = True
35.3220 	EXP 	New trial (rep=0, index=1): OrderedDict([('text', 'blue'), ('letterColor', 'blue'), ('corrAns', 'right'), ('congruent', 'cong')])
35.3382 	EXP 	feedback_2: autoDraw = False
35.3382 	EXP 	word: color = 'blue (named)'
35.3382 	EXP 	word: text = 'blue'
35.8201 	EXP 	word: autoDraw = True
36.4611 	DATA 	Keypress: right
36.4753 	EXP 	word: autoDraw = False
36.4753 	EXP 	feedback_2: text = 'Correct! RT=0.626'
36.4753 	EXP 	feedback_2: autoDraw = True
37.4568 	EXP 	New trial (rep=0, index=2): OrderedDict([('text', 'green'), ('letterColor', 'green'), ('corrAns', 'down'), ('congruent', 'cong')])
37.4744 	EXP 	feedback_2: autoDraw = False
37.4744 	EXP 	word: color = 'green (named)'
37.4744 	EXP 	word: text = 'green'
37.9538 	EXP 	word: autoDraw = True
38.6621 	DATA 	Keypress: down
38.6760 	EXP 	word: autoDraw = False
38.6760 	EXP 	feedback_2: text = 'Correct! RT=0.693'
38.6760 	EXP 	feedback_2: autoDraw = True
39.6571 	EXP 	New trial (rep=0, index=3): OrderedDict([('text', 'red'), ('letterColor', 'green'), ('corrAns', 'down'), ('congruent', 'incong')])
39.6740 	EXP 	feedback_2: autoDraw = False
39.6740 	EXP 	word: color = 'green (named)'
39.6740 	EXP 	word: text = 'red'
40.1565 	EXP 	word: autoDraw = True
41.4010 	DATA 	Keypress: right
41.4227 	EXP 	word: autoDraw = False
41.4227 	EXP 	feedback_2: text = 'Oops! That was wrong'
41.4227 	EXP 	feedback_2: autoDraw = True
42.4059 	EXP 	New trial (rep=0, index=4): OrderedDict([('text', 'green'), ('letterColor', 'green'), ('corrAns', 'down'), ('congruent', 'cong')])
42.4229 	EXP 	feedback_2: autoDraw = False
42.4229 	EXP 	word: color = 'green (named)'
42.4229 	EXP 	word: text = 'green'
42.9039 	EXP 	word: autoDraw = True
43.6467 	DATA 	Keypress: down
43.6730 	EXP 	word: autoDraw = False
43.6730 	EXP 	feedback_2: text = 'Correct! RT=0.718'
43.6730 	EXP 	feedback_2: autoDraw = True
44.6402 	EXP 	New trial (rep=0, index=5): OrderedDict([('text', 'blue'), ('letterColor', 'green'), ('corrAns', 'down'), ('congruent', 'incong')])
44.6563 	EXP 	feedback_2: autoDraw = False
44.6563 	EXP 	word: color = 'green (named)'
44.6563 	EXP 	word: text = 'blue'
45.1387 	EXP 	word: autoDraw = True
46.0288 	DATA 	Keypress: down
46.0429 	EXP 	word: autoDraw = False
46.0429 	EXP 	feedback_2: text = 'Correct! RT=0.883'
46.0429 	EXP 	feedback_2: autoDraw = True
47.0388 	EXP 	New trial (rep=0, index=6): OrderedDict([('text', 'blue'), ('letterColor', 'red'), ('corrAns', 'left'), ('congruent', 'incong')])
47.0540 	EXP 	feedback_2: autoDraw = False
47.0540 	EXP 	word: color = 'red (named)'
47.0540 	EXP 	word: text = 'blue'
47.5380 	EXP 	word: autoDraw = True
49.0258 	DATA 	Keypress: left
49.0355 	EXP 	word: autoDraw = False
49.0355 	EXP 	feedback_2: text = 'Correct! RT=1.471'
49.0355 	EXP 	feedback_2: autoDraw = True
50.0224 	EXP 	New trial (rep=0, index=7): OrderedDict([('text', 'red'), ('letterColor', 'blue'), ('corrAns', 'right'), ('congruent', 'incong')])
50.0382 	EXP 	feedback_2: autoDraw = False
50.0382 	EXP 	word: color = 'blue (named)'
50.0382 	EXP 	word: text = 'red'
50.5204 	EXP 	word: autoDraw = True
51.1942 	DATA 	Keypress: right
51.2037 	EXP 	word: autoDraw = False
51.2037 	EXP 	feedback_2: text = 'Correct! RT=0.662'
51.2037 	EXP 	feedback_2: autoDraw = True
52.1892 	EXP 	New trial (rep=0, index=8): OrderedDict([('text', 'red'), ('letterColor', 'red'), ('corrAns', 'left'), ('congruent', 'cong')])
52.2038 	EXP 	feedback_2: autoDraw = False
52.2038 	EXP 	feedback_2: autoDraw = False
52.2038 	EXP 	word: color = 'red (named)'
52.2038 	EXP 	word: text = 'red'
52.6879 	EXP 	word: autoDraw = True
53.3758 	DATA 	Keypress: left
53.3864 	EXP 	word: autoDraw = False
53.3864 	EXP 	feedback_2: text = 'Correct! RT=0.680'
53.3864 	EXP 	feedback_2: autoDraw = True
54.3725 	EXP 	New trial (rep=0, index=9): OrderedDict([('text', 'red'), ('letterColor', 'red'), ('corrAns', 'left'), ('congruent', 'cong')])
54.3891 	EXP 	feedback_2: autoDraw = False
54.3891 	EXP 	feedback_2: autoDraw = False
54.3891 	EXP 	word: color = 'red (named)'
54.3891 	EXP 	word: text = 'red'
54.8713 	EXP 	word: autoDraw = True
55.4799 	DATA 	Keypress: left
55.5054 	EXP 	word: autoDraw = False
55.5054 	EXP 	feedback_2: text = 'Correct! RT=0.585'
55.5054 	EXP 	feedback_2: autoDraw = True
56.4901 	EXP 	New trial (rep=0, index=10): OrderedDict([('text', 'blue'), ('letterColor', 'blue'), ('corrAns', 'right'), ('congruent', 'cong')])
56.5062 	EXP 	feedback_2: autoDraw = False
56.5062 	EXP 	word: color = 'blue (named)'
56.5062 	EXP 	word: text = 'blue'
